taxonomy	UCS.0002.UA_S1_L001	UCS.0002.UA_S1_L002	UCS.0007.UA_S2_L001	UCS.0007.UA_S2_L002	UCS.0010.UA_S3_L001	UCS.0010.UA_S3_L002	UCS.0016.UA_S4_L001	UCS.0016.UA_S4_L002	UCS.0018.UA_S5_L001	UCS.0018.UA_S5_L002	UCS.0020.BAL_S12_L001	UCS.0020.BAL_S12_L002	UCS.0025.BAL_S8_L001	UCS.0025.BAL_S8_L002	UCS.0040.BKG_S16_L001	UCS.0040.BKG_S16_L002	UCS.0047.BAL_S7_L001	UCS.0047.BAL_S7_L002	UCS.0064.BAL_S6_L001	UCS.0064.BAL_S6_L002	UCS.0069.BKG_S17_L001	UCS.0069.BKG_S17_L002	UCS.0070.BKG_S18_L001	UCS.0070.BKG_S18_L002	UCS.0081.BAL_S9_L001	UCS.0081.BAL_S9_L002	UCS.0085.BKG_S20_L001	UCS.0085.BKG_S20_L002	UCS.0136.BKG_S19_L001	UCS.0136.BKG_S19_L002	UCS.0147.BAL_S11_L001	UCS.0147.BAL_S11_L002	UCS.0163.BAL_S10_L001	UCS.0163.BAL_S10_L002	UCS.0191.BAL_S13_L001	UCS.0191.BAL_S13_L002	UCS.0192.BAL_S14_L001	UCS.0192.BAL_S14_L002	UCS.0194.BAL_S15_L001	UCS.0194.BAL_S15_L002
Halocynthiibacter arcticus	0	0	3	2	21	28	82	70	12	5	1	0	3	9	4	9	0	0	0	0	9	4	8	7	2	1	0	4	8	1	0	0	0	0	1	0	1	0	0	0
Leisingera methylohalidivorans	0	0	2	1	22	18	47	59	2	1	0	0	14	8	17	30	0	0	0	1	32	29	39	27	0	1	22	31	1	5	1	2	3	1	0	0	0	0	0	0
Defluviimonas alba	0	0	2	1	3	4	114	85	1	2	0	2	2	4	59	48	1	1	0	1	129	100	123	113	0	0	28	20	16	24	0	1	0	0	0	1	1	0	1	1
Maricaulis maris	0	0	1	0	3	3	69	69	0	0	0	0	4	2	18	22	1	0	1	0	31	31	21	24	0	0	5	12	11	13	0	0	0	0	0	0	0	0	0	0
Rickettsia felis	0	0	3	5	2	3	0	1	0	0	0	0	4	3	9	9	1	2	0	0	9	6	5	4	1	0	8	10	1	0	1	0	1	1	2	2	0	1	0	0
Wolbachia endosymbiont of Bemisia tabaci	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	4	6	7	13	0	0	2	4	0	0	1	0	0	0	1	0	0	0	1	0
Neorickettsia sennetsu	0	0	3	0	0	0	1	1	2	2	0	0	0	0	1	3	1	0	0	1	0	2	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
Caulobacter flavus	0	0	5	4	2	3	396	333	0	3	0	0	2	1	74	72	0	1	0	0	91	116	119	114	0	1	31	34	37	28	2	0	0	0	2	5	1	0	0	2
Caulobacter henricii	0	0	3	5	7	7	290	296	2	1	1	0	7	13	38	32	1	0	0	0	31	35	31	32	0	1	16	14	11	17	0	0	0	0	0	1	1	0	0	0
Caulobacter mirabilis	0	0	1	2	0	2	19	29	3	2	0	0	0	0	66	50	1	0	0	0	84	72	99	105	0	0	30	29	26	27	0	0	1	0	0	0	0	0	0	0
Brevundimonas diminuta	0	0	2	0	1	1	46	35	8	3	0	0	20	12	133	143	1	1	0	2	279	255	239	229	0	0	111	78	106	102	1	1	0	1	0	1	0	0	0	1
Polymorphum gilvum	0	0	8	4	8	9	192	173	1	1	0	1	2	2	43	40	0	0	0	1	86	73	74	84	0	0	34	30	29	15	0	0	0	1	2	0	1	0	0	0
Mariprofundus ferrinatatus	0	0	1	0	2	9	164	173	1	0	0	1	5	0	22	28	0	0	0	0	20	26	26	42	0	0	26	14	3	5	0	0	0	0	0	0	0	0	0	0
Salinispira pacifica	0	0	3	5	16	10	84	81	1	0	0	0	5	3	5	7	0	0	0	1	3	8	8	7	0	0	5	2	5	4	0	0	1	1	3	0	0	0	0	1
Borrelia recurrentis	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0
Leptospira kmetyi	0	0	1	1	2	1	58	40	6	1	0	0	27	13	6	3	0	1	0	0	5	5	0	3	0	1	11	8	2	1	0	1	1	1	2	2	1	0	0	1
Thermotoga naphthophila	0	0	1	0	0	1	15	6	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	3	1	0	0	1	0	0	2	0	1	1	0
Thermotoga sp. Cell2	0	0	1	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotoga caldifontis	0	0	1	2	5	5	24	25	1	2	0	0	1	0	10	3	0	0	0	0	9	13	2	6	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0
Pseudothermotoga hypogea	0	0	3	0	3	5	22	17	0	0	0	0	23	13	1	1	0	0	1	1	0	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0
Pseudothermotoga thermarum	0	0	2	1	3	1	52	61	1	1	0	0	21	22	9	12	0	1	2	1	8	18	8	13	0	0	4	13	6	9	0	0	0	0	4	1	0	0	0	0
Kosmotoga pacifica	0	0	1	0	2	3	50	41	0	1	0	0	5	2	6	3	1	0	1	0	8	2	0	3	0	0	2	0	1	1	0	0	1	1	0	2	1	1	0	0
Mesotoga prima	0	0	4	0	8	1	159	135	3	0	0	0	2	8	1	1	0	0	1	0	8	3	2	0	0	0	3	2	0	1	0	0	1	0	2	0	0	0	0	0
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	0	0	7	4	8	10	5	5	0	1	0	0	5	19	1	3	0	0	0	0	2	3	2	5	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
Vampirococcus sp. LiM	0	0	1	1	0	0	40	33	1	0	0	0	1	1	16	18	0	0	0	0	15	8	24	19	1	0	11	14	4	5	0	1	0	1	1	0	0	0	0	1
Rhodopirellula baltica	0	0	1	1	15	13	249	209	11	2	1	0	4	1	5	4	0	1	0	1	17	12	12	21	0	0	14	7	9	6	1	0	0	1	0	1	0	0	0	0
Sedimentisphaera cyanobacteriorum	0	0	2	2	5	9	0	2	4	2	0	1	6	0	4	4	0	0	1	0	10	4	7	1	0	3	2	2	2	0	1	1	0	1	0	4	1	0	0	1
Lacunisphaera limnophila	0	0	3	1	19	17	360	325	15	8	2	0	23	28	23	16	1	0	0	0	46	60	50	57	0	0	33	13	11	9	0	0	1	2	0	1	1	1	1	0
Verrucomicrobia bacterium	0	0	4	4	26	8	365	324	10	7	1	0	11	15	38	34	0	1	1	0	42	38	31	29	0	0	17	10	10	2	1	1	2	1	0	1	2	0	0	0
Simkania negevensis	0	0	1	1	2	4	23	22	16	22	1	0	4	3	1	5	0	1	0	1	5	9	4	1	0	0	13	10	2	1	1	0	0	1	2	2	0	4	1	0
Thermanaerovibrio velox	0	0	3	1	3	7	38	33	0	1	0	0	0	3	40	28	0	0	0	0	66	53	52	55	0	0	45	14	11	15	0	1	0	0	3	0	0	0	0	1
Acetomicrobium mobile	0	0	4	1	1	1	20	10	4	8	0	0	18	4	13	6	0	0	1	0	6	8	14	8	0	0	1	8	2	2	0	1	0	0	0	1	0	0	0	0
Terriglobus saanensis	0	0	1	2	3	1	6	3	0	1	0	1	24	14	19	24	0	0	1	0	30	28	25	28	0	0	17	18	8	3	0	0	0	0	0	0	0	0	0	1
Chloracidobacterium thermophilum	0	0	1	2	3	2	36	33	3	3	0	0	14	4	437	343	0	0	2	0	474	459	432	457	0	0	239	242	115	114	3	0	0	0	0	0	1	1	0	1
Leptospirillum sp. Group II 'CF-1'	0	0	1	0	0	0	2	1	0	0	0	0	1	0	11	9	0	0	0	0	12	10	8	9	0	0	10	8	2	2	1	0	0	0	1	0	0	1	0	0
Nitrospira moscoviensis	0	0	4	4	0	1	123	101	7	1	0	0	7	4	43	47	0	0	2	0	74	83	48	53	2	1	35	29	22	8	0	0	0	0	0	1	0	0	1	0
Thermocrinis albus	0	0	1	0	0	0	2	6	0	0	0	0	1	0	34	19	0	0	0	0	52	72	42	32	0	0	21	19	15	14	0	0	0	1	1	0	0	0	0	2
Thermovibrio ammonificans	0	0	1	1	1	0	56	58	0	1	0	0	22	1	4	0	0	0	0	0	3	5	5	9	0	0	3	6	2	2	0	0	0	0	0	0	0	0	0	0
Desulfurispirillum indicum	0	0	1	0	0	3	76	72	5	6	0	3	2	1	20	15	0	0	0	0	38	45	28	25	0	0	17	25	11	5	0	0	0	3	0	0	1	0	0	0
Bacillus mobilis	0	0	0	2	0	0	9	6	0	0	0	1	1	1	2	3	0	0	0	1	0	2	1	2	0	0	3	3	3	4	0	0	0	0	0	1	0	1	0	0
Bacillus paralicheniformis	0	0	0	4	1	0	37	41	1	0	0	0	2	0	21	12	1	0	0	1	34	47	66	47	0	2	10	15	4	0	1	0	1	1	1	2	0	0	1	0
Bacillus sp. JS	0	0	0	3	2	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacillus sp. SDLI1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Planococcus faecalis	0	0	0	2	13	17	92	78	0	0	0	1	2	1	26	18	0	0	0	0	22	24	22	16	0	0	12	9	5	1	0	0	1	1	1	1	0	1	0	0
[Bacillus] selenitireducens	0	0	0	1	14	3	60	54	2	2	0	0	0	5	77	66	1	1	0	0	107	104	62	49	1	0	38	49	23	12	1	0	11	0	0	0	1	1	2	0
Leuconostoc lactis	0	0	0	1	1	0	23	31	0	0	2	2	0	3	3	7	1	0	0	0	13	9	8	3	0	0	4	0	2	2	0	0	2	0	1	1	0	0	0	0
Leuconostoc sp. C2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium faecium	0	0	0	1	4	5	88	71	0	0	0	1	5	6	7	0	0	2	1	0	0	1	3	3	0	0	1	0	0	1	0	0	2	0	0	1	0	1	0	0
Thermoanaerobacter ethanolicus	0	0	0	1	4	2	44	33	1	0	2	1	0	2	1	3	0	0	0	0	2	1	8	6	0	1	5	5	0	2	0	0	0	1	0	1	0	0	0	0
Thermoanaerobacter mathranii	0	0	0	1	8	10	2	3	0	0	1	0	1	0	4	4	0	3	2	1	7	2	7	3	0	1	1	2	4	0	0	0	1	0	0	0	0	0	1	1
Microbacterium sp. LKL04	0	0	0	5	5	7	296	256	10	3	2	0	1	1	38	43	0	0	0	0	43	38	93	83	0	1	18	9	13	17	0	0	1	1	2	0	0	0	0	0
Mycetocola sp. 449	0	0	0	2	10	5	126	109	0	2	0	0	3	3	16	10	0	0	0	0	17	4	38	25	0	0	5	1	7	6	0	0	0	2	0	0	0	0	0	0
Candidatus Rhodoluna planktonica	0	0	0	1	3	5	126	153	14	8	0	0	0	4	2	0	0	0	1	0	1	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Rhodococcus sp. H-CA8f	0	0	0	1	0	0	15	21	0	0	0	0	0	0	3	2	0	0	0	0	13	11	6	2	0	0	8	2	1	0	1	0	0	0	0	0	0	0	0	0
Rhodococcus pyridinivorans	0	0	0	1	4	0	144	104	1	0	0	0	0	0	5	1	0	1	0	0	8	6	37	25	0	0	2	2	1	2	0	0	0	0	1	0	0	0	0	0
Streptomyces sp. CFMR 7	0	0	0	2	1	0	30	32	3	4	1	1	0	1	2	1	1	0	1	0	15	8	17	16	0	0	0	1	2	2	1	1	1	2	0	2	1	0	0	0
Streptomyces sp. MOE7	0	0	0	2	1	2	217	190	8	4	0	0	0	1	23	13	1	1	0	0	21	21	24	41	0	1	14	6	2	10	0	0	1	1	1	3	0	2	0	0
Streptomyces coelicolor	0	0	0	1	0	0	27	26	0	0	0	0	1	3	7	4	1	0	0	0	5	7	16	15	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0
Streptomyces sp. CLI2509	0	0	0	1	0	0	22	30	0	0	0	0	0	1	2	2	0	1	0	0	6	4	14	18	0	0	0	2	0	1	0	1	0	0	1	0	2	0	2	0
Bifidobacterium coryneforme	0	0	0	5	0	0	29	35	0	0	1	0	0	0	3	1	0	0	0	0	6	7	3	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1
Aeromicrobium erythreum	0	0	0	8	5	5	279	286	7	4	1	0	0	2	30	37	0	0	0	0	54	28	266	248	0	0	8	11	7	14	1	0	2	0	1	0	0	0	0	0
Candidatus Nanopelagicus limnes	0	0	0	2	0	0	21	16	0	2	0	0	0	1	50	39	0	0	0	0	69	55	69	56	0	0	53	33	7	9	0	0	0	0	0	1	0	0	0	0
Actinobacteria bacterium IMCC25003	0	0	0	1	0	0	88	94	0	0	2	0	1	0	2	8	2	0	0	3	8	4	1	2	0	0	4	0	4	7	0	0	0	0	0	1	0	0	0	0
Microcystis viridis	0	0	0	1	0	0	7	9	9	6	0	0	1	1	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Synechococcus sp. CC9311	0	0	0	2	0	0	5	6	0	0	0	0	1	0	3	4	0	0	0	0	9	6	3	6	0	0	1	5	2	2	0	0	0	0	1	0	0	0	0	1
Synechococcus sp. KORDI-100	0	0	0	2	0	1	11	9	1	2	0	0	2	0	9	13	0	0	0	0	9	12	8	19	0	0	7	4	1	4	0	0	1	0	0	0	1	2	0	0
Synechococcus sp. PCC 7003	0	0	0	1	0	0	33	35	0	1	0	1	4	0	1	0	0	0	0	2	1	2	10	15	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0
Synechococcus sp. CC9605	0	0	0	1	1	2	55	60	4	8	0	0	3	4	6	1	0	0	0	1	2	6	1	7	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0
Deinococcus sp. S14-83	0	0	0	1	1	0	154	157	1	2	0	0	0	2	81	71	0	0	0	2	89	99	107	128	0	1	42	33	32	27	0	0	1	0	1	0	0	0	0	1
Thermus scotoductus	0	0	0	4	1	0	68	72	8	4	0	0	26	18	1586	1565	0	3	0	3	1897	1796	1583	1499	0	2	1000	928	494	488	0	0	2	6	0	0	1	0	0	0
Nonlabens sp. MIC269	0	0	0	2	0	0	0	1	5	9	0	0	3	0	17	18	0	1	0	0	22	22	7	13	0	0	8	10	5	0	0	0	4	1	1	2	0	0	0	0
Prosthecochloris sp. HL-130-GSB	0	0	0	1	31	32	151	157	3	2	0	0	21	7	9	10	0	0	0	0	10	32	4	13	0	0	21	4	5	4	0	1	0	1	2	2	0	0	0	0
Klebsiella michiganensis	0	0	0	1	94	100	187	165	4	2	0	0	2	0	10	7	1	1	1	1	9	10	10	6	0	0	7	4	1	3	0	0	0	0	0	1	0	0	0	0
Klebsiella sp. M5al	0	0	0	1	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0
Klebsiella sp. PO552	0	0	0	1	58	55	104	103	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	3	6	0	0	0	0	0	1	0	0	0	0	0	0
Salmonella bongori	0	0	0	3	38	24	69	76	2	9	0	0	31	58	5	3	1	0	0	1	14	17	8	9	1	0	5	4	1	4	1	2	1	1	1	3	1	1	0	1
secondary endosymbiont of Ctenarytaina eucalypti	0	0	0	4	1	2	1	1	0	4	0	1	0	4	8	16	0	1	0	1	14	10	10	6	0	1	0	14	0	2	0	0	0	0	0	0	0	0	0	1
Citrobacter freundii complex sp. CFNIH4	0	0	0	3	2	3	22	21	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter portucalensis	0	0	0	1	56	48	124	98	0	2	1	0	2	0	0	1	0	0	0	2	1	2	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0
Citrobacter sp. CFNIH10	0	0	0	1	0	0	20	20	0	0	0	0	0	0	4	0	0	0	0	0	7	13	5	15	0	0	3	5	2	3	0	0	0	0	0	0	0	0	0	0
Cronobacter dublinensis	0	0	0	2	2	4	85	83	1	0	1	1	6	4	18	12	0	0	0	0	9	38	24	27	0	3	15	17	2	5	1	1	0	0	0	0	0	0	0	0
Kosakonia sp. CCTCC M2018092	0	0	0	1	18	22	9	13	0	0	0	1	2	1	29	12	1	0	0	0	29	26	21	38	0	0	13	7	3	5	0	0	1	1	0	0	1	0	0	1
Leclercia adecarboxylata	0	0	0	1	101	135	10	8	0	0	0	0	0	2	15	15	0	0	0	0	10	16	8	10	0	0	4	2	7	7	0	2	0	0	1	0	0	0	2	0
Leclercia sp. LSNIH3	0	0	0	1	13	12	7	8	0	0	0	0	2	7	2	0	0	0	0	0	2	0	0	3	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0
Lelliottia sp. WB101	0	0	0	1	9	10	11	8	0	3	0	0	2	0	17	10	0	0	0	0	21	15	16	30	0	0	14	13	11	7	0	0	1	2	1	1	0	0	0	0
Pantoea stewartii	0	0	0	1	24	40	46	55	2	2	0	0	1	4	10	8	1	0	0	0	4	2	4	8	0	1	8	9	1	0	0	2	0	1	1	0	0	1	0	0
Erwinia gerundensis	0	0	0	2	24	27	8	11	12	8	0	0	0	0	15	8	0	0	0	0	20	15	16	9	1	1	4	4	2	2	0	0	0	3	1	0	1	0	0	1
Mixta calida	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	8	7	7	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
Tatumella ptyseos	0	0	0	2	22	23	95	85	0	0	1	0	6	2	6	4	0	1	0	0	8	1	0	1	0	1	0	2	0	2	0	0	0	0	0	0	0	1	2	0
Stenotrophomonas sp. WZN-1	0	0	0	2	1	1	199	150	2	1	0	0	0	2	13	10	0	1	0	0	20	16	13	15	0	0	8	6	4	1	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas sp. G4	0	0	0	2	0	0	7	8	2	0	0	0	0	0	15	12	1	0	0	0	18	17	28	16	0	0	8	13	9	5	0	0	0	1	0	0	0	0	1	0
Stenotrophomonas sp. DAIF1	0	0	0	1	4	9	8	4	1	0	0	0	3	15	6	5	0	0	0	0	8	11	11	11	0	0	1	4	2	6	0	0	0	1	0	0	0	0	0	0
Luteimonas sp. YGD11-2	0	0	0	1	3	3	254	193	2	2	0	0	2	3	54	74	0	1	0	0	125	94	74	90	0	1	18	33	20	26	1	0	2	1	0	0	0	0	1	0
Pseudomonas veronii	0	0	0	1	0	0	3	4	0	0	1	0	0	0	24	32	0	1	0	0	110	78	44	35	0	1	37	25	14	27	0	0	0	0	5	2	1	0	0	0
Pseudomonas sp. R5-89-07	0	0	0	3	19	12	21	16	2	0	1	0	3	0	20	14	0	0	0	0	77	58	30	22	0	0	17	17	9	8	1	0	0	0	14	18	0	0	0	0
Pseudomonas sp. NS1(2017)	0	0	0	2	0	0	2	6	3	4	0	0	0	0	94	75	1	1	0	0	222	241	75	85	0	1	40	54	31	34	0	0	1	0	9	9	0	1	0	0
Pseudomonas sp. DG56-2	0	0	0	2	0	0	16	23	0	3	1	2	2	0	34	16	0	0	0	0	48	53	28	41	0	0	31	29	14	10	0	0	1	0	2	0	0	0	0	1
Pseudomonas sp. 31-12	0	0	0	2	1	1	1	6	0	0	1	0	4	0	16	20	0	0	0	0	54	43	16	11	1	1	6	5	6	2	0	0	0	1	4	7	1	0	0	0
Pseudomonas sp. CCOS 191	0	0	0	1	0	2	105	96	0	0	0	0	0	3	19	15	0	0	4	0	13	51	30	19	0	1	21	21	7	8	0	0	2	1	0	1	0	0	1	0
Pseudomonas sp. LTGT-11-2Z	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	3	5	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas sp. ACM7	0	0	0	1	0	0	4	3	0	0	1	1	2	0	7	14	0	0	0	0	42	67	15	11	0	0	13	1	2	4	0	0	1	0	0	2	0	0	0	1
Pseudomonas sp. DR 5-09	0	0	0	1	0	1	39	56	1	1	0	0	2	0	14	17	0	0	0	0	39	49	21	15	0	0	4	13	11	9	0	0	0	0	2	1	0	0	0	0
Pseudomonas sp. MRSN12121	0	0	0	1	0	0	4	0	1	1	0	0	1	1	8	11	0	0	0	0	19	27	22	38	0	0	20	13	6	0	0	0	0	0	0	1	0	0	0	0
Pseudomonas sp. LH1G9	0	0	0	1	1	0	0	1	0	0	0	0	4	3	11	11	0	0	0	0	66	41	12	5	0	0	12	19	6	7	1	0	0	0	14	3	0	0	0	0
Pseudomonas arsenicoxydans	0	0	0	1	7	2	52	64	3	0	0	0	2	2	8	14	0	0	0	1	57	48	23	25	0	0	14	10	10	6	0	0	0	0	6	0	0	0	1	0
Pseudomonas prosekii	0	0	0	1	6	12	60	39	7	1	0	0	6	4	8	19	2	0	0	0	59	28	32	31	0	0	19	15	2	13	1	0	2	0	2	4	0	0	0	5
Pseudomonas sp. R2-60-08W	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	1	8	0	0	4	2	0	0	0	0	0	0	3	0	0	0	0	0
Pseudomonas thivervalensis	0	0	0	1	0	2	40	47	4	4	1	1	2	2	13	7	0	0	0	0	17	17	15	33	1	1	14	6	5	4	0	0	0	0	0	2	0	0	0	2
Psychrobacter sp. YP14	0	0	0	3	1	0	0	1	0	2	0	0	1	0	3	4	0	0	0	0	6	7	22	24	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Alteromonas sp. RW2A1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0
Marinobacter psychrophilus	0	0	0	2	1	0	36	53	5	1	0	1	0	0	7	4	0	0	0	0	7	2	0	7	0	0	2	2	1	3	0	1	0	0	0	1	0	1	0	0
Shewanella decolorationis	0	0	0	1	2	1	4	5	4	4	0	0	3	4	7	7	1	0	0	0	15	15	6	5	2	0	2	4	1	5	2	1	1	1	1	1	0	1	0	0
Idiomarina sp. X4	0	0	0	1	5	4	8	1	1	3	0	0	0	0	4	3	0	0	0	0	2	2	6	2	0	0	6	2	3	0	0	2	1	0	0	1	0	0	0	0
Thioalkalivibrio sulfidiphilus	0	0	0	3	2	3	61	37	1	2	0	0	0	1	36	36	0	0	0	0	54	53	71	52	1	2	13	18	14	8	3	0	0	1	0	2	0	0	0	0
Spiribacter curvatus	0	0	0	2	5	3	142	146	2	6	0	0	13	13	40	38	0	0	0	0	69	41	35	59	0	0	20	36	31	14	0	0	0	0	0	1	0	1	0	0
Vibrio sp. 2521-89	0	0	0	1	0	0	4	0	4	0	1	0	1	3	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0
Cycloclasticus zancles	0	0	0	1	22	20	5	5	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Halomonas alkaliphila	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Halomonas campaniensis	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas huangheensis	0	0	0	2	0	3	1	7	0	1	0	0	1	0	15	19	0	1	0	2	17	13	14	16	0	1	11	9	0	1	3	0	0	0	1	0	0	0	0	1
Reinekea forsetii	0	0	0	1	9	5	39	28	0	10	1	0	9	8	19	15	1	0	1	0	13	20	6	7	1	0	13	8	1	3	0	0	1	0	0	1	0	0	0	1
Simiduia agarivorans	0	0	0	2	3	0	23	22	0	3	1	1	1	0	13	8	0	0	1	0	7	5	12	12	0	2	4	11	7	0	0	0	0	1	1	0	0	0	0	3
Halioglobus japonicus	0	0	0	1	5	13	106	78	5	6	0	1	15	8	36	39	2	1	0	0	43	39	21	36	0	0	12	13	17	5	0	0	0	0	0	1	2	0	1	1
Burkholderia sp. LA-2-3-30-S1-D2	0	0	0	1	3	3	124	83	0	0	0	0	0	1	10	19	0	0	0	0	28	16	14	19	0	0	4	8	4	4	0	0	0	0	0	2	1	0	1	0
Burkholderia sp. MSMB617WGS	0	0	0	2	2	0	0	0	0	1	1	0	0	1	1	2	2	0	1	1	1	1	3	2	0	1	0	0	0	1	0	0	1	0	2	1	0	0	0	3
Burkholderia sp. JP2-270	0	0	0	1	4	3	45	20	0	0	0	0	0	0	27	26	0	0	0	0	50	52	30	42	0	1	11	12	19	11	0	0	0	0	1	0	0	0	0	2
Polynucleobacter duraquae	0	0	0	6	6	0	4	16	0	1	0	0	0	0	0	1	0	0	0	0	2	1	3	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
Delftia sp. HK171	0	0	0	2	0	0	4	3	0	0	0	0	0	0	8	13	0	1	0	0	31	37	30	21	0	0	6	20	2	10	0	0	0	2	0	1	0	0	0	0
Bordetella pertussis	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	2	3	6	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0
Basilea psittacipulmonis	0	0	0	3	1	2	53	36	7	1	0	0	3	7	20	19	1	2	0	0	12	17	15	14	0	1	9	7	2	8	1	0	0	0	1	1	0	0	0	0
Burkholderiales bacterium GJ-E10	0	0	0	1	13	11	31	20	2	0	2	0	3	2	75	91	0	0	1	0	147	175	142	122	3	4	89	59	51	41	0	0	0	0	0	0	0	0	0	0
Chromobacterium violaceum	0	0	0	3	5	2	291	257	23	28	0	0	11	17	41	48	0	0	0	0	73	92	70	78	0	0	39	30	27	24	0	0	0	0	0	0	0	1	1	1
Methylovorus glucosotrophus	0	0	0	1	2	1	65	74	2	4	1	0	2	2	23	9	0	1	1	0	24	18	17	12	0	0	17	14	4	4	0	0	0	0	0	0	0	0	0	0
Sterolibacteriaceae bacterium J5B	0	0	0	1	2	5	75	91	2	2	0	0	14	16	346	312	0	0	0	1	425	429	362	406	0	0	231	178	89	109	0	0	0	8	0	0	0	1	0	0
Azoarcus olearius	0	0	0	2	0	0	139	157	0	0	0	1	0	1	20	20	0	0	1	0	38	27	24	34	0	0	19	19	9	8	0	0	0	4	0	0	1	1	0	0
Thauera aromatica	0	0	0	2	1	2	28	25	0	0	0	1	4	4	175	156	0	1	0	0	228	232	218	156	0	0	109	87	68	60	0	0	0	2	0	0	0	1	0	0
Desulfobacter postgatei	0	0	0	1	9	3	94	83	0	1	2	0	28	23	7	8	0	2	1	0	5	6	4	1	1	2	8	8	6	0	2	1	2	1	0	1	1	1	0	1
Pseudodesulfovibrio profundus	0	0	0	4	3	4	314	301	0	0	1	0	2	2	11	24	1	0	0	0	34	22	24	14	1	1	6	20	4	7	0	0	0	0	1	0	0	1	0	0
Pseudodesulfovibrio piezophilus	0	0	0	1	5	3	84	96	2	2	0	1	8	3	6	0	0	0	0	3	9	6	3	2	1	2	0	3	0	1	1	0	1	0	0	0	0	0	2	0
Komagataeibacter saccharivorans	0	0	0	2	3	10	16	4	0	4	0	0	6	7	18	18	0	0	0	0	35	18	23	32	1	0	15	5	1	6	0	0	0	0	2	0	1	1	0	0
Komagataeibacter europaeus	0	0	0	1	8	2	242	220	0	0	0	0	2	0	8	10	0	1	0	0	12	23	7	9	0	0	7	4	1	1	0	0	0	0	0	0	0	0	0	0
